State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Village Code,Pincode,Category,Status
Tamil Nadu,Perambalur,581,Kunnam,5976,Agaram Sigoor,,636224,621108,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Kurinjipadi,5790,Agaram West,அகரம் மேற்கு,932375,607301,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Thiruvallur,5698,Agaram2,அகரம் 2,629084,602108,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Papanasam,5812,Agaramangudi,,638626,614303,Rural,Inhabitant
Tamil Nadu,Vellore,595,Gudiyatham,5712,Agaramcheri,,631001,635804,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Uthiramerur,5708,Agaramduli,,629826,603406,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Poonamallee,5699,Agaramel,,629149,600123,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Thandrampet,5726,Agarampallipattu,,632023,606753,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Tiruvannamalai,5727,Agaramsibbandi,,632058,606802,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tambaram,5703,Agaramthen,,629366,600126,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Chidambaram,5791,Agaranallur,,636906,608401,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Agaraorathur,,637697,611108,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Viralimalai,6614,Agarapatti,,639248,621316,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Sirkali,5795,Agaraperunthottam,,637417,609106,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Budalur,5966,Agarapettai,,638716,613104,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Kattumannarkoil,5792,Agaraputhur,,636992,608301,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Nannilam,5805,Agarathirumalam,,638047,609503,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Thiruvarur,5806,Agarathirunallur,,637988,610104,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Agarathur,,638483,612503,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Agaravallam,,637613,609402,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Sirkali,5795,Agaravattaram,,637369,609104,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Koothanallur,6627,Agaravelukudi,,638176,610102,Rural,Inhabitant
Tamil Nadu,Krishnagiri,577,Krishnagiri,5891,Agasipalli,,643957,635001,Rural,Inhabitant
Tamil Nadu,Kanniyakumari,575,Agastheeswaram,5884,Agasteeswaram,,643182,629701,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Vedaranyam,5802,Agasthiyapalli,அகஷ்தியபள்ளி,933826,614810,Urban,Inhabitant
Tamil Nadu,Kallakurichi,729,Tirukkoyilur,5732,Agastyarmoolai,,633104,605756,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Agathakulam,,641575,626607,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Cheyyar,5722,Agatheripattu,,631387,604409,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Nemili,6664,Agavalam,,630655,631052,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Thirumayam,5822,Agavayal (109),,639488,622401,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Thirumayam,5822,Agavayal(121),,639520,622401,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Maduranthakam,5710,Agili,,630069,603319,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Tiruttani,5696,Agoor,,628904,631209,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Agoor,,632617,604207,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Namakkal,5747,Agrahara Ayyapalayam,அக்ரஹார அய்யம்பாளையம்,931992,637001,Urban,Inhabitant
Tamil Nadu,Namakkal,580,Paramathi-Velur,5748,Agrahara Bommalapalayam,,634761,637208,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Uthukuli,6616,Agrahara Kathaganni,,644734,638752,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Paramathi-Velur,5748,Agrahara Kondalam,,634763,637208,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Mohanur,6635,Agrahara Manappalli,,634767,637017,Rural,Inhabitant
Tamil Nadu,Salem,584,Vazhapadi,5742,Agrahara Nattaramangalam,,634185,636106,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Namakkal,5747,Agrahara Uduppam,,634611,637019,Rural,Inhabitant
Tamil Nadu,Salem,584,Vazhapadi,5742,Agrahara Valapadi,அக்ரஹார வாழப்பாடி,931799,636115,Urban,Inhabitant
Tamil Nadu,Namakkal,580,Mohanur,6635,Agrahara Valavanthi,,634684,637017,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Paramathi-Velur,5748,Agrahara Venkarai,அக்ரஹார வெங்கரை,932350,637208,Urban,Inhabitant
Tamil Nadu,Erode,573,Perundurai,5752,Agrahara Vijayamangalam,அக்ரஹார விஜயமங்கலம்,933025,638056,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Madathukulam,5907,Agraharakannadiputhur,,931918,642111,Urban,Un-Inhabitant
Tamil Nadu,Erode,573,Gobichettipalayam,5751,Agraharakarai,,634912,638476,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Paramathi-Velur,5748,Agraharakunnathur,,634756,637208,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Agraharam,,643378,636903,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Karimangalam,6622,Agraharam,,643291,635202,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Poonamallee,5699,Agraharam,அக்ராஹாரம்,933352,600076,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Natrampalli,5963,Agraharam,,631090,635651,Rural,Inhabitant
Tamil Nadu,Vellore,595,Anaicut,5964,Agraharam,,630971,635804,Rural,Inhabitant
Tamil Nadu,Vellore,595,Gudiyatham,5712,Agraharam,,934025,632604,Rural,Inhabitant
Tamil Nadu,Vellore,595,Pernambut,6663,Agraharam,,630298,632604,Rural,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Agraharam Talaiyur,,633917,637301,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Avadi,6621,Agraharamel,,629127,600124,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Namakkal,5747,Agraharanathamangalam,,634585,637001,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Sankarapuram,5733,Agraharapandalam,,633314,606402,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Uthukuli,6616,Agraharaperiapalayam,,644731,641607,Rural,Inhabitant
Tamil Nadu,Salem,584,Salem South,5970,Agraharapulaveri,,634009,636010,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Annur,5955,Agraharasamakulam,,644431,641048,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Kumbakonam,5811,Agrakaram Perumandi,அக்ரஹாரம் பெருமண்டி,932900,612002,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Arani,5721,Agrapalayam,,631177,632314,Rural,Inhabitant
Tamil Nadu,Theni,588,Bodinayakanur,5842,Ahamalai,,641074,625605,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kayathar,6628,Ahilandapuram,,642217,628714,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Veppur,5953,Aivadugudi,,637070,606305,Rural,Inhabitant
Tamil Nadu,Salem,584,Sankari,5739,Aiveli,,633941,637301,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Athoor,5994,Aiyampalayam,,635433,624204,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Ambur,5719,Aiyathambattu,,631009,635808,Rural,Inhabitant
Tamil Nadu,Perambalur,581,Perambalur,5973,Aiyilur,,636202,621113,Rural,Inhabitant
Tamil Nadu,Perambalur,581,Alathur,5951,Aiyinapuram,,636291,621106,Rural,Inhabitant
Tamil Nadu,Salem,584,Yercaud,5741,Ajjam Patty (R.F.),,634139,636602,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Pappireddipatti,5887,Ajjampatty,,643543,636905,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Pennagaram,5889,Ajjanahalli,,643649,636810,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Tiruchengode,5745,Akalampatty,,932643,637212,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Kudavasal,5804,Akaraohai,அகரஓகை,932206,612601,Urban,Inhabitant
Tamil Nadu,Viluppuram,596,Vanur,5730,Akasampattu,,632806,605111,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Kurinjipadi,5790,Akgatimmapuram,,636709,607301,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Sholinghur,7060,Akkachikuppam,,630553,632510,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Panruti,5788,Akkadavalli,,636523,607205,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Viralimalai,6614,Akkalayakkanpatti,,639218,621316,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Tiruvadanai,5855,Akkalur,,641788,623315,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Dharmapuri,5888,Akkamanahalli,,643589,636704,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Sriperumbudur,5702,Akkamapuram,,629234,631553,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Tittakudi,5794,Akkanur,,637314,606106,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Thiruvennainallur,7053,Akkanur,,633202,607203,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Mannargudi,5808,Akkarai Kottagam,,638295,614710,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thiruvonam,7406,Akkarai Vattam,,638939,614614,Rural,Inhabitant
Tamil Nadu,Erode,573,Gobichettipalayam,5751,Akkaraikodiveri,,634917,638454,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Akkarainegamam,,634806,638402,Rural,Inhabitant
Tamil Nadu,Salem,584,Salem South,5970,Akkaraipalaiyam,,634020,636308,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Palani,5760,Akkaraipatti,,635138,624618,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Rasipuram,5746,Akkaraipatti,,634507,637503,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Annur,5955,Akkaraisengapalli,,644407,641302,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Akkaraithathappalli,,634808,638402,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Uthukkottai,5695,Akkarapakkam,,628816,601101,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Thandrampet,5726,Akkarapatti,,632029,606708,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Ilayangudi,5834,Akkavayal,,640433,630713,Rural,Inhabitant
Tamil Nadu,Salem,584,Attur,5743,Akkichettipalayam,,634270,636108,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Cheyyur,5711,Akkinambattu,,630196,603312,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Paramakudi,5856,Akkiramesi,,641892,623705,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Sendamangalam,6632,Akkiyampatti,,634624,637409,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Marungapuri,5954,Akkiyampatti,,636128,621305,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Cheyyar,5722,Akkur,,631335,631701,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Akkurinjieri Extn. R.F.,,634838,638461,Rural,Inhabitant
Tamil Nadu,Erode,573,Sathyamangalam,5749,Akkurinjieri R.F.,,634839,638461,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Tharangambadi,5798,Akkurpandaravadai,,637572,609301,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Virudhachalam,5793,Aladi,,637091,606115,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Kudavasal,5804,Aladikaruppur,,637962,612601,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Aladikkadu,,639121,614803,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Aladikkumulai,,638999,614615,Rural,Inhabitant
Tamil Nadu,Salem,584,Vazhapadi,5742,Aladipatti,,634167,636104,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Aruppukkottai,5853,Aladipatti,,641642,626129,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Ambasamudram,5878,Aladiyur Part 1,ஆலடியுா் பகுதி 1,932738,627421,Urban,Inhabitant
Tamil Nadu,Tirunelveli,592,Ambasamudram,5878,Aladiyur Part 2,ஆலடியுா் பகுதி 2,932742,627421,Urban,Inhabitant
Tamil Nadu,Thiruvallur,589,Ponneri,5694,Aladu,,628698,601204,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Alagaipakkam,,632661,604301,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Alagamanagari,,640219,630553,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Tiruvannamalai,5727,Alaganandal,,632194,606808,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Radhapuram,5880,Alaganeri,,643083,627114,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Tirunelveli,5876,Alaganeri,,642856,627352,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Tirunelveli,5876,Alaganeri Naranammalpuram,,933750,627357,Urban,Inhabitant
Tamil Nadu,Ramanathapuram,583,Ramanathapuram,5860,Alagankulam,,642117,623512,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Manamelkudi,5827,Alaganvayal,,639807,614620,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Panruti,5788,Alagappasamudram,,636586,607103,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Panruti,5788,Alagapperumalkuppam,,636537,607101,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Andimadam,5983,Alagapuram,,636338,608901,Rural,Inhabitant
Tamil Nadu,Salem,584,Attur,5743,Alagapuram,,634257,636108,Rural,Inhabitant
Tamil Nadu,Madurai,578,Vadipatti,5837,Alagapuri,,640757,625221,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Alagapuri,,640037,630556,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Tiruvengadam,6642,Alagapuri,,642666,627719,Rural,Inhabitant
Tamil Nadu,Theni,588,Uthamapalayam,5845,Alagapuri,,641125,625523,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Marungapuri,5954,Alagapuri,,636129,621306,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Thuraiyur,5775,Alagapuri,,635791,621210,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Virudhunagar,5850,Alagapuri,,641327,626003,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Srivilliputhur,5848,Alagapuri Rf,,641258,626110,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Natham,5763,Alagar Hills R.F.,,635339,624401,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Thottiyam,5773,Alagarai,,635689,621209,Rural,Inhabitant
Tamil Nadu,Madurai,578,Madurai North,5836,Alagarmalai R.F,,640705,625301,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Rajasingamangalam,6653,Alagarthevankkottai,,641854,623525,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Eral,6633,Alagiamanavalapuram,,642562,628612,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Kariapatti,5851,Alagianallur,,641432,626109,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Manur,6647,Alagiapandiapuram,,642825,627201,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Alagichippatti,,640230,630553,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Alaginayagipuram,,639122,614723,Rural,Inhabitant
Tamil Nadu,Perambalur,581,Alathur,5951,Alagiripalayam,,636264,621713,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Ariyalur,5787,Alagiyamanavalam,,636517,621715,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Manachanallur,5776,Alagiyamanavalam,,635870,621005,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Cuddalore,5789,Alagiyanatham,,636635,607109,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Sriperumbudur,5702,Alagoor,,629279,602105,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Alagramam East,ஆலகிராமம் கிழக்கு,932600,604302,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Alagrammam,,632706,604302,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Tiruppursouth,5968,Alagumalai,,644787,641665,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Dindigulwest,5979,Alagupatti,,635345,624709,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Tirukalukundram,5709,Alagusamudram,,629869,603405,Rural,Inhabitant
Tamil Nadu,Salem,584,Omalur,5737,Alagusamudram,,633872,636013,Rural,Inhabitant
Tamil Nadu,Madurai,578,Thirumangalam,5840,Alagusirai,,640923,625706,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Sirkali,5795,Alakkudy,,637355,609101,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Dindigulwest,5979,Alakkuvarpatty,,932645,624709,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thanjavur,5814,Alakudi Addl.,,638805,613601,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Thanjavur,5814,Alakudi Chief,,638806,613601,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Sirkali,5795,Alalasundram,,637365,609101,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Ramanathapuram,5860,Alamalandal,,642101,623514,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Athoor,5994,Alamarathupatti,,635418,624303,Rural,Inhabitant
Tamil Nadu,Karur,576,Aravakurichi,5768,Alamarathupatti,,635544,639207,Rural,Inhabitant
Tamil Nadu,Salem,584,Mettur,5736,Alamarathupatti,,633768,636303,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Ponneri,5694,Alamathi (Ct),,628771,600052,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Ponneri,5694,Alamathi R.F.,,628768,600052,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Alamathikkadu,,639129,614723,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Ponneri,5694,Alamathy 2,அலமாதி  ஆ,933223,600052,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Tittakudi,5794,Alambadi,,637317,606108,Rural,Inhabitant
Tamil Nadu,Dharmapuri,571,Harur,5886,Alambadi,,643357,636906,Rural,Inhabitant
Tamil Nadu,Dindigul,572,Gujiliamparai,6700,Alambadi,,635234,624620,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Lalgudi,5777,Alambadi,,635934,621722,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Kangeyam,5901,Alambadi,,644613,638701,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Kandachipuram,6651,Alambadi,,633121,605701,Rural,Inhabitant
Tamil Nadu,Cuddalore,570,Bhuvanagiri,6645,Alambadi(Kasba),,636799,608602,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Lalgudi,5777,Alambakkam,,635908,621711,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Sankarapuram,5733,Alambalam (Kallakurichi),,633400,606301,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Chinnasalem,5977,Alambalam (Vridhachalam),,633548,606301,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Cheyyur,5711,Alambarai,ஆலம்பரை,932568,603304,Urban,Inhabitant
Tamil Nadu,Cuddalore,570,Bhuvanagiri,6645,Alamelumangapuram,,636751,608601,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Tiruttani,5696,Alamelumangapuram,,628881,631213,Rural,Inhabitant
Tamil Nadu,Vellore,595,Vellore,5717,Alamelumangapuram,,933906,632009,Urban,Inhabitant
Tamil Nadu,Vellore,595,Vellore,5717,Alamelumangapuram (Ct),,630906,632009,Urban,Inhabitant
Tamil Nadu,Thanjavur,586,Budalur,5966,Alamelupuram,,638708,613105,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Dharapuram,5902,Alampalayam,,931868,638661,Urban,Un-Inhabitant
Tamil Nadu,Tiruppur,634,Udumalaipettai,5906,Alampalayam,,644862,642102,Rural,Inhabitant
Tamil Nadu,Namakkal,580,Rasipuram,5746,Alampatti,,634502,636301,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Kovilpatti,5862,Alampatti,,933409,628503,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Sattur,5854,Alampatti,,641718,626203,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Karaikkudi,5830,Alampattu,,640114,630305,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Polur,5724,Alampoondy,,631697,606907,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Gingee,5728,Alampundi,,632368,604151,Rural,Inhabitant
Tamil Nadu,Thoothukkudi,594,Srivaikuntam,5867,Alanda,,642481,628303,Rural,Inhabitant
Tamil Nadu,Chennai,568,Alandur,5704,Alandur,,933818,600088,Urban,Inhabitant
Tamil Nadu,Chennai,568,Guindy,7169,Alandur,ஆலந்தூர்,945680,600016,Urban,Inhabitant
Tamil Nadu,Cuddalore,570,Virudhachalam,5793,Alanduraipattu,,637189,606110,Rural,Inhabitant
Tamil Nadu,Ariyalur,610,Ariyalur,5787,Alanduraiyarkattalai,,636486,621701,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Sirkali,5795,Alangadu,,637386,609201,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Alangudi,5824,Alangadu,,639608,622301,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Muthupettai,7408,Alangadu,,638379,614704,Rural,Inhabitant
Tamil Nadu,Perambalur,581,Perambalur,5973,Alangali,,636188,621219,Rural,Inhabitant
Tamil Nadu,Madurai,578,Vadipatti,5837,Alanganallur,,933744,625501,Urban,Inhabitant
Tamil Nadu,Cuddalore,570,Kattumannarkoil,5792,Alanganatham,,637057,608305,Rural,Inhabitant
Tamil Nadu,Vellore,595,K V Kuppam,7052,Alanganeri,,630417,632203,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Kalasapakkam,5959,Alangaramangalam,,631821,606751,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Tirunelveli,5876,Alangaraperi,,642852,627352,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Vaniyambadi,5718,Alangayam,,933894,635701,Urban,Inhabitant
Tamil Nadu,Tirupathur,732,Vaniyambadi,5718,Alangayam R.F,,630963,635701,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Ulundurpettai,5735,Alangiri,,633715,607202,Rural,Inhabitant
Tamil Nadu,Tiruppur,634,Dharapuram,5902,Alangiyam,,644693,638657,Rural,Inhabitant
Tamil Nadu,Mayiladuthurai,735,Kuthalam,5797,Alangudi,,637501,609801,Rural,Inhabitant
Tamil Nadu,Nagapattinam,579,Nagapattinam,5799,Alangudi,,637699,611109,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Alangudi,5824,Alangudi,,932727,622301,Urban,Inhabitant
Tamil Nadu,Pudukkottai,582,Aranthangi,5826,Alangudi,,639750,622301,Rural,Inhabitant
Tamil Nadu,Pudukkottai,582,Viralimalai,6614,Alangudi,,639324,621316,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Thiruppathur,5829,Alangudi,,640056,630307,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Papanasam,5812,Alangudi,,638665,612801,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Nannilam,5805,Alangudi,,638056,609502,Rural,Inhabitant
Tamil Nadu,Thiruvarur,590,Valangaiman,5803,Alangudi,,637905,612801,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Papanasam,5812,Alangudi Bit,,638666,612801,Rural,Inhabitant
Tamil Nadu,Tiruchirappalli,591,Lalgudi,5777,Alangudimahajanam,,635909,621702,Rural,Inhabitant
Tamil Nadu,Ramanathapuram,583,Kilakarai,6654,Alangulam,,642151,623533,Rural,Inhabitant
Tamil Nadu,Sivaganga,585,Sivaganga,5832,Alangulam,,640295,630562,Rural,Inhabitant
Tamil Nadu,Tenkasi,733,Alangulam,5875,Alangulam,,933593,627851,Urban,Inhabitant
Tamil Nadu,Tenkasi,733,Kadayanallur,6639,Alangulam,,642637,627862,Rural,Inhabitant
Tamil Nadu,Tirunelveli,592,Nanguneri,5879,Alangulam,,643038,627103,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Kariapatti,5851,Alangulam,,641398,626106,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Tiruchuli,5852,Alangulam,,641604,626612,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Vembakottai,6640,Alangulam,,641299,626127,Rural,Inhabitant
Tamil Nadu,Virudhunagar,597,Sivakasi,5849,Alangulam (Ct),,641317,626138,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Alanguppam,,632654,604301,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Uthiramerur,5708,Alanjeri,,629854,603107,Rural,Inhabitant
Tamil Nadu,Tirupathur,732,Ambur,5719,Alankuppam,,631029,635814,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Thiruvennainallur,7053,Alankuppam,,633605,607107,Rural,Inhabitant
Tamil Nadu,Kallakurichi,729,Kalvarayan Hills,7055,Alannur,,633232,606401,Rural,Inhabitant
Tamil Nadu,Thanjavur,586,Pattukkottai,5816,Alanpallam,,639005,614901,Rural,Inhabitant
Tamil Nadu,Tiruvannamalai,593,Vembakkam,6624,Alanthangal,,631270,604410,Rural,Inhabitant
Tamil Nadu,Coimbatore,569,Perur,5957,Alanthurai,,932200,641101,Urban,Inhabitant
Tamil Nadu,Chengalpattu,730,Maduranthakam,5710,Alapakkam,,630037,603301,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Kancheepuram,5707,Alapakkam,,629639,631561,Rural,Inhabitant
Tamil Nadu,Kancheepuram,574,Uthiramerur,5708,Alapakkam,,629848,603107,Rural,Inhabitant
Tamil Nadu,Ranipet,731,Nemili,6664,Alapakkam,,630659,632508,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Uthukkottai,5695,Alapakkam,,628827,601102,Rural,Inhabitant
Tamil Nadu,Thiruvallur,589,Uthukkottai,5695,Alapakkam,,628840,602026,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Marakanam,6650,Alapakkam,,632644,604301,Rural,Inhabitant
Tamil Nadu,Chengalpattu,730,Chengalpattu,5706,Alapakkam (Ct),,629573,603003,Rural,Inhabitant
Tamil Nadu,Viluppuram,596,Tindivanam,5729,Alapakkam (Vada),,632607,604307,Rural,Inhabitant
